,A,mu,sigma,unique_id
mcr-3.2556,0.0531061398174051,82.59699881772923,2.0590242558874707,39.0
mcr-3.2557,0.0517136966740274,82.61030894325822,2.055804454866076,39.0
mcr-3.2558,0.0520469482381205,82.57787335268483,2.0972479703876488,39.0
mcr-3.2559,0.0507169895697939,82.54773406096375,2.110527258671921,39.0
mcr-3.2560,0.0522752930221578,82.64091495888782,2.0292725510981144,39.0
mcr-3.2561,0.0514779321060829,82.55796379410279,2.09492826317343,39.0
mcr-3.2562,0.0544247457171171,82.60984453978321,2.036912029349932,39.0
mcr-3.2563,0.0536108587309877,82.61426481863903,2.018160560055765,39.0
mcr-3.2564,0.0535210393393207,82.56608783239734,2.071527816741872,39.0
mcr-3.2565,0.0510151607874964,82.48781365596297,2.162688055097645,39.0
mcr-3.2566,0.051993441262748,82.55051045046568,2.10935941129115,39.0
mcr-3.2567,0.0509004974765787,82.7476932228992,2.0798849903989822,39.0
mcr-3.2568,0.0517836648407368,82.79809590030456,2.024652970912938,39.0
mcr-3.2569,0.0525689494885387,82.71042773768782,2.0753577553713494,39.0
mcr-3.2570,0.0495786990187843,82.96263493943724,2.140490740454541,39.0
mcr-3.2571,0.0514824712023471,82.95477207768084,2.044815568159648,39.0
mcr-3.2572,0.0509096700528884,82.87881574979583,2.065658279649837,39.0
mcr-3.2573,0.0528097707579492,82.66655163730746,2.0602640150854503,39.0
mcr-3.2574,0.0509820962709138,82.65245532933717,2.093525427407348,39.0
mcr-3.2575,0.0516159827983301,82.63566648055968,2.0924753136313283,39.0
mcr-3.2576,0.0490834824933557,82.58451386117433,2.2393417609077386,39.0
mcr-3.2577,0.0523295612429665,82.7311850933376,2.032580795486977,39.0
mcr-3.2578,0.050862261496613,82.65186531069216,2.1348876327259374,39.0
mcr-3.2579,0.0495538604894269,82.70969175822128,2.09466038315407,39.0
mcr-3.2580,0.0505629962087703,82.70485883933945,2.0915556520055194,39.0
mcr-3.2581,0.0505118091761117,82.74840892140178,2.032644888745962,39.0
mcr-3.2582,0.0495729590847049,82.674287842276,2.1570873943928413,39.0
mcr-3.2583,0.0508380448496084,82.75845562405955,2.062932799660226,39.0
mcr-3.2584,0.0498408672690171,82.74513152480401,2.093569331937604,39.0
mcr-3.2585,0.0502608777321082,82.59890170272007,2.13934328754702,39.0
mcr-3.2586,0.0511409973016415,82.63889598211901,2.124792243586489,39.0
mcr-3.2587,0.0499184416641054,82.6949981213458,2.082376877193634,39.0
mcr-3.2588,0.0498254404881176,82.65043918494077,2.13222779243618,39.0
mcr-3.2589,0.0505503792961618,82.66328342740422,2.0848791277643786,39.0
mcr-3.2590,0.0480575953592696,82.60803526762987,2.1443651463091653,39.0
mcr-3.2591,0.046304676135562,82.96795302999583,2.2184363417513864,39.0
mcr-3.2592,0.0479377719288124,82.87901851106885,2.147255801541307,39.0
mcr-3.2593,0.0483332338410042,82.73841975559601,2.214225215524867,39.0
mcr-3.2596,0.0483012850302929,83.17771181980089,2.08572957077012,39.0
mcr-3.2597,0.0493190247559035,82.7258525046824,2.1236238060703645,39.0
mcr-3.2598,0.0484937440756035,82.78541092726812,2.074047432842397,39.0
mcr-3.2599,0.0499478269104793,82.76720740198363,2.103832081473654,39.0
mcr-3.2600,0.0476982478101367,82.87074828282898,2.072317013447861,39.0
mcr-3.2601,0.0497205917666293,82.76483872080755,2.1612964784409874,39.0
mcr-3.2602,0.0489490437810273,82.83888443259032,2.0626448282888727,39.0
mcr-3.2603,0.0510985584630696,82.6511469863825,2.0489278660862094,39.0
mcr-3.2604,0.0508304351485609,82.63016357868847,2.104596615471196,39.0
mcr-3.2605,0.0510406910095631,82.7418988255354,2.031375598177982,39.0
mcr-3.2606,0.0517479441962751,82.65835214593612,2.065159087050048,39.0
mcr-3.2607,0.0513470672436781,82.65855257165106,2.093136941858754,39.0
mcr-3.2608,0.048922321751203,82.57122637861747,2.15739297401214,39.0
mcr-3.2609,0.0508522156702752,82.64832465241213,2.080081062998709,39.0
mcr-3.2610,0.0480656236111359,82.61360669165555,2.122648597657569,39.0
mcr-3.2611,0.049088390196616,82.64090329518072,2.0905090135117628,39.0
mcr-3.2612,0.050005372026123,82.66734757117763,2.098115741119828,39.0
mcr-3.2613,0.0500876159796258,82.6196653410907,2.1179550905826363,39.0
mcr-3.2614,0.049478821511223,82.6364338679866,2.0876124252362023,39.0
mcr-3.2615,0.0523447595060659,82.67869454506972,2.05181662298682,39.0
mcr-3.2616,0.0497592821327451,82.60599556564733,2.123394224270426,39.0
mcr-3.2617,0.0491612404640845,82.57239820091176,2.1900487741029075,39.0
mcr-3.2618,0.0518856659177679,82.67015714909853,2.0524382924954594,39.0
mcr-3.2619,0.0501974730680084,82.56026583772473,2.187453825162065,39.0
mcr-3.2620,0.0509536386996511,82.63856672610869,2.109844905510467,39.0
mcr-3.2621,0.0501376280030908,82.68113772826543,2.0616219940587617,39.0
mcr-3.2622,0.0506278731215386,82.65496044387591,2.0667751827700744,39.0
mcr-3.2623,0.0500369685655233,82.56639774671669,2.153920946941887,39.0
mcr-3.2624,0.0499803122079948,82.58057327276401,2.161816744343779,39.0
mcr-3.2625,0.050180716355053,82.63067746520417,2.138763666998831,39.0
mcr-3.2626,0.0530754481363802,82.58020306018805,2.0988674720861296,39.0
mcr-3.2627,0.0531880095309922,82.4971351530178,2.12377765642942,39.0
mcr-3.2628,0.0478263678780516,82.62165610652451,1.9701373490598029,39.0
mcr-3.2629,0.0528325544626826,82.58104982926986,2.1101278273531108,39.0
mcr-3.2630,0.051926084628412,82.63450433010564,2.0372782401365828,39.0
mcr-3.2631,0.0541165048300465,82.62038162452228,2.031977792358617,39.0
mcr-3.2632,0.053268487767314,82.51825696059213,2.1243363118650835,39.0
mcr-3.2633,0.053253051996232,82.58663298041829,2.055278496724833,39.0
mcr-3.2634,0.05313074500288,82.48641463192065,2.046930998386636,39.0
mcr-3.2635,0.0539139744070938,82.55282615164629,2.0716510202690777,39.0
mcr-3.2636,0.0530693947182931,82.57523116370712,2.060753611564031,39.0
mcr-3.2637,0.0520962712043449,82.59617571588524,2.035329950848757,39.0
mcr-3.2638,0.0534405051059854,82.74199508378656,2.0328496932956672,39.0
mcr-3.2639,0.052091500227954,82.66040502789349,2.098496429242846,39.0
mcr-3.2640,0.0542945612911313,82.73451488259911,2.006763153605823,39.0
mcr-3.2641,0.0511635521776661,82.85703294211564,2.0311316608874006,39.0
mcr-3.2642,0.0519224526861141,82.72997849233658,2.140892357747624,39.0
mcr-3.2643,0.0515175469798072,82.65380293829445,2.157314431372133,39.0
mcr-3.2644,0.0532378806080878,82.64429290409085,2.0191974973195395,39.0
mcr-3.2645,0.0549089359634783,82.70625775011786,1.9673819560490653,39.0
mcr-3.2646,0.053625683463204,82.57281189968101,2.072240783900619,39.0
mcr-3.2647,0.0536540819977341,82.73265423206436,2.013397856905621,39.0
mcr-3.2648,0.0534594257378825,82.68474745486995,2.032572025786827,39.0
mcr-3.2649,0.0535866506736826,82.65377421286341,2.050899570710293,39.0
mcr-3.2650,0.0525365830629346,82.62389189293194,2.0009166682449733,39.0
mcr-3.2651,0.0521167522542446,82.48888905873844,2.092392369839022,39.0
mcr-3.2652,0.0512737836413718,82.56048907965402,2.04168085340656,39.0
mcr-3.2653,0.051138314439645,82.51816079566852,2.0990082965499908,39.0
mcr-3.2654,0.0513398908636231,82.52221528882073,2.0941061523327624,39.0
mcr-3.2655,0.0498932567686216,82.56031604262887,2.0721985801838643,39.0
mcr-3.2656,0.0517848109438227,82.52034851823336,2.0846997556583653,39.0
mcr-3.2657,0.0525116742147524,82.59903374625527,2.031273749038945,39.0
mcr-3.2658,0.051155312930177,82.5989242327302,2.058407019128683,39.0
mcr-3.2659,0.0485643070237836,82.48246097672804,2.0819974405028803,39.0
mcr-3.2660,0.0530361405390866,82.56185269485039,2.0234464479230003,39.0
mcr-3.2661,0.051561580903641,82.51172650680432,2.100398293292934,39.0
mcr-3.2662,0.0541942539198021,82.57084895391394,2.024305679144747,39.0
mcr-3.2663,0.0523858658705125,82.4967041316875,2.0808473819229376,39.0
mcr-3.2664,0.0508318668732986,82.55920741544031,2.035604699901838,39.0
mcr-3.2665,0.0549152687447936,82.61542531471811,1.9691586855767984,39.0
mcr-3.2666,0.052837941987127,82.49299386294746,2.118398996986039,39.0
mcr-3.2667,0.0538916914135634,82.55183789360508,2.069258711323914,39.0
mcr-3.2668,0.0531864995918454,82.52752359811959,2.087930551841977,39.0
mcr-3.2669,0.0494850319753663,82.58567351763372,2.0290131749561864,39.0
mcr-3.2670,0.0533201600295309,82.53322603313404,2.0763151112946185,39.0
mcr-3.2671,0.0530396494788906,82.44899808506602,2.1213970523162065,39.0
mcr-3.2672,0.0553259627682252,82.63468118718662,1.9489877007068228,39.0
mcr-3.2673,0.052965499764496,82.57378141452685,2.0362378685464027,39.0
mcr-3.2674,0.0505337859015213,82.5366919511271,2.0939402899449475,39.0
mcr-3.2675,0.049107635964674,82.56583722431931,2.114679899910465,39.0
mcr-3.2676,0.0500880430748349,82.55310319608218,2.0714522708346745,39.0
mcr-3.2677,0.0504937343335174,82.58914057364198,2.054184788356155,39.0
mcr-3.2678,0.0517117927087634,82.57781276701785,2.05181870927504,39.0
mcr-3.2679,0.0513202727516683,82.59679148711449,2.0461397112294226,39.0
mcr-3.2680,0.0492266025836998,82.57045741313394,2.0750927246318858,39.0
mcr-3.2681,0.0476604072464466,82.47080938350571,2.160094484253819,39.0
mcr-3.2682,0.0493917778797928,82.5980751617496,2.0338761639511964,39.0
mcr-3.2683,0.0503384836076044,82.58986000234337,2.0663690583151406,39.0
mcr-3.2684,0.0496054299358285,82.53697526997364,2.1004217029240744,39.0
mcr-3.2685,0.049345230892471,82.43912134472576,2.163107444241731,39.0
mcr-3.2686,0.0516449409262456,82.55454848055429,2.088502654588936,39.0
mcr-3.2687,0.0528689480493565,82.57799687469358,2.0544133608812087,39.0
mcr-3.2688,0.0537280370313579,82.60343377615497,2.009493632167579,39.0
mcr-3.2689,0.0532171466973514,82.5695431562691,2.0457060236929268,39.0
mcr-3.2690,0.0522273990979312,82.54949226433001,2.050306164859015,39.0
mcr-3.2691,0.0528607008997844,82.52273714990208,2.108687001964326,39.0
mcr-3.2692,0.0511699387069687,82.49987722914871,2.1211210073657183,39.0
mcr-3.2693,0.0519508030146158,82.59230066189333,2.0579763731190623,39.0
mcr-3.2694,0.0520500266122923,82.5651719892104,2.0538439638860573,39.0
mcr-3.2695,0.0525049062269076,82.51671940873725,2.086716302298792,39.0
mcr-3.2696,0.0519273925441927,82.60703257927766,2.0127915704600112,39.0
mcr-3.2697,0.0504971664702137,82.44882741172535,2.1482468324646886,39.0
mcr-3.2698,0.050709359026542,82.63850256640092,2.076370101123167,39.0
mcr-3.2699,0.0493937818487617,82.63210265858775,2.111354988511861,39.0
mcr-3.2700,0.052143890909834,82.68490625362554,2.11121014529071,39.0
mcr-3.2701,0.0506043713077571,82.66215441991973,2.0370903201938377,39.0
mcr-3.2702,0.0514965383565982,82.64205302951068,2.0255663284711334,39.0
mcr-3.2703,0.0519647704627566,82.69461098711076,2.015518360155814,39.0
mcr-3.2704,0.0518735353530958,83.160396439807,2.1349525127951656,39.0
mcr-3.2705,0.0506747991891819,83.0256937294459,2.078300682764403,39.0
mcr-3.2706,0.051984995845059,82.86781754047874,2.070410827481418,39.0
mcr-3.2707,0.0524097945376816,82.82366698795249,2.0431992425347603,39.0
mcr-3.2708,0.0553803240551774,83.14814495753338,2.024168558087124,39.0
mcr-3.2710,0.0486247776149078,82.62695956685992,2.036564203411424,39.0
mcr-3.2711,0.0468645759223296,82.56377310260162,2.0610336316732902,39.0
mcr-3.2712,0.0467418953627313,82.59780982148541,2.0438041733856007,39.0
mcr-3.2713,0.0483496657128312,82.53670026732081,2.055886942573257,39.0
mcr-3.2714,0.0492040741852208,82.59135685501153,2.069068864435331,39.0
mcr-3.2715,0.0495500093114093,82.63249143133669,2.0450981755264093,39.0
mcr-3.2716,0.0494251961019311,82.59278435488532,2.078669527780305,39.0
mcr-3.2717,0.0487351029641082,82.57306878221247,2.0965338305829646,39.0
mcr-3.2718,0.0492693321785681,82.52437502661726,2.108956908181982,39.0
mcr-3.2719,0.0460558639009369,82.56768623992883,2.0631951868244154,39.0
mcr-3.2720,0.0471126525224183,82.669209349026,2.025333407693361,39.0
mcr-3.2721,0.0467165668854446,82.5050392455843,2.184570896468443,39.0
mcr-3.2722,0.0503531359854838,82.62126742590483,2.126821016854365,39.0
mcr-3.2723,0.0526041411621664,82.5770105562169,2.161682171410377,39.0
mcr-3.2724,0.0537351804286853,82.70071335690751,2.0375424263849435,39.0
mcr-3.2725,0.0517752518665876,82.70813373122172,2.09419633168411,39.0
mcr-3.2726,0.0510369602630442,82.69223935860875,2.093928465661815,39.0
mcr-3.2727,0.0502385205683373,82.61331820348629,2.145297281283984,39.0
mcr-3.2728,0.052963415055447,82.60226371269925,2.0793934857569143,39.0
mcr-3.2729,0.0534656351078847,82.61986054732402,2.0646190699183915,39.0
mcr-3.2730,0.0500011633818831,82.48875229439089,2.2209759703479093,39.0
mcr-3.2731,0.0525464524545903,82.60579713509604,2.0984266030105303,39.0
mcr-3.2732,0.0533533674248407,82.69310360649503,2.038078804714359,39.0
mcr-3.2733,0.0528554198177171,82.57839427476206,2.145327789633544,39.0
mcr-3.2734,0.0581319778771638,83.16918578372643,2.023512232528218,39.0
mcr-3.2737,0.0544853712666063,82.74616056080178,1.964286915509621,39.0
mcr-3.2738,0.0543411367822345,82.77757434716293,1.95082826237534,39.0
mcr-3.2739,0.0558146468785276,82.90848438175708,1.987571958564587,39.0
mcr-3.2740,0.0524674540375955,82.84389594982474,2.043966106459881,39.0
mcr-3.2741,0.051828192721237,82.76704033296757,2.112320713780889,39.0
mcr-3.2742,0.0512707025902872,82.70924031728043,2.118151958825783,39.0
mcr-3.2743,0.0503997922303759,83.01325916420191,2.0820196017211674,39.0
mcr-3.2744,0.0515384865709847,82.94596574367566,2.079007291591601,39.0
mcr-3.2745,0.0492660219204794,82.7143583348402,2.226671655044356,39.0
mcr-3.2746,0.0496188208906744,82.56346782569108,2.03263446708352,39.0
mcr-3.2747,0.0509349867940409,82.54309648207042,2.089902527173782,39.0
mcr-3.2748,0.0496102831365599,82.58242940709347,2.0437107521129,39.0
mcr-3.2749,0.0527870201197879,82.59924469132093,2.031588823979242,39.0
mcr-3.2750,0.0520763826979747,82.56463535111318,2.0671165769289663,39.0
mcr-3.2751,0.0512887276982066,82.58649313501375,1.994039463228864,39.0
mcr-3.2752,0.0514792605160612,82.50810478325633,2.084361666002559,39.0
mcr-3.2753,0.0525073271911493,82.61274707378882,2.034548145287832,39.0
mcr-3.2754,0.0516065128236621,82.62289432324155,2.0438910513230137,39.0
mcr-3.2755,0.0533230704475196,82.58629901343964,2.0879903594850404,39.0
mcr-3.2756,0.0522737559010132,82.61161433771764,2.055033247421033,39.0
mcr-3.2757,0.0518420610822487,82.5684481498274,2.040599716391189,39.0
mcr-3.2758,0.0542684524345286,82.57955804717908,2.0405798656425067,39.0
mcr-3.2759,0.0517787486654179,82.5334270800575,2.116142409573408,39.0
mcr-3.2760,0.0521876413654509,82.54716382794852,2.0774713701980607,39.0
mcr-3.2761,0.0542261249613322,82.55610713079163,2.09182109518866,39.0
mcr-3.2762,0.0525957108858419,82.54421062311567,2.1138650362254348,39.0
mcr-3.2763,0.0534828142395943,82.53555401003116,2.124420004782672,39.0
mcr-3.2764,0.0533498506820507,82.56515114065223,2.051678987245732,39.0
mcr-3.2765,0.0536244027826742,82.50087869069539,2.119491661408788,39.0
mcr-3.2766,0.0514752979514815,82.59050249006091,2.0543396475773923,39.0
mcr-3.2767,0.0541787310400653,82.5655060212091,2.0568519467285977,39.0
mcr-3.2768,0.0503171087403386,82.58086917940325,2.062614906305917,39.0
mcr-3.2769,0.0486905518391203,82.52404199018032,2.1970051030294404,39.0
mcr-3.2770,0.0525517156346587,82.53870835008593,2.056616874557677,39.0
mcr-3.2771,0.0544883662863153,82.5784903642657,2.024464327652752,39.0
mcr-3.2772,0.0518262514987672,82.4261028118324,2.1437492467544508,39.0
mcr-3.2773,0.0546129323063433,82.55423192811345,2.080729239383381,39.0
mcr-3.2774,0.0539628947527922,82.59596828870846,2.032066361021937,39.0
mcr-3.2775,0.0540664668494861,82.52297167468348,2.08012408516645,39.0
mcr-3.2776,0.0543857957227953,82.58044992553315,2.035548152204661,39.0
mcr-3.2777,0.0538635314291164,82.60469462361009,1.9670362781950648,39.0
mcr-3.2778,0.0531842616889245,82.5398950311272,2.0605584298713646,39.0
mcr-3.2779,0.0533473635005181,82.48983189288131,2.1180267125665537,39.0
mcr-3.2780,0.0522670510659376,82.52438103406695,2.10147892413948,39.0
mcr-3.2781,0.0534082925762875,82.54484032492454,2.084793193828253,39.0
mcr-3.2782,0.0538135719699009,82.54679698911633,2.083532483347037,39.0
mcr-3.2783,0.0567846532960113,82.63611001532207,2.0132785377532727,39.0
mcr-3.2784,0.054261511371553,82.58898016047488,2.046771182023355,39.0
mcr-3.2785,0.0547951429775885,82.6037175403051,2.050344394667527,39.0
mcr-3.2786,0.0538329289192059,82.56592105631066,2.0959155837978427,39.0
mcr-3.2787,0.0549375819084726,82.59741758413361,2.041778539346155,39.0
mcr-3.2788,0.0533302978636994,82.54285279455395,2.080485027692724,39.0
mcr-3.2789,0.0548581100939422,82.5510062393729,2.0469749462113085,39.0
mcr-3.2790,0.0526955076242562,82.55174366914166,2.0197531161672218,39.0
mcr-3.2791,0.0547440167165177,82.58204841884346,2.007418631906316,39.0
mcr-3.2792,0.0528266891148192,82.4675054185085,2.1329375032254143,39.0
mcr-3.2793,0.0542963141449134,82.60923260394767,1.9899013422108751,39.0
mcr-3.2794,0.0472033207231861,82.51368810079694,2.166005033845442,39.0
mcr-3.2795,0.0501602143415494,82.6076866882941,2.0282986804127563,39.0
mcr-3.2796,0.0489192365161336,82.57577286694897,2.0748460968557536,39.0
mcr-3.2797,0.0499711439200953,82.55558973611512,2.072372818126272,39.0
mcr-3.2798,0.0503614458004237,82.62884120002865,1.9966947258209653,39.0
mcr-3.2799,0.0502277098538961,82.66711072950127,1.9773046855951264,39.0
mcr-3.2800,0.0488538237516822,82.60843450154225,2.044107499066545,39.0
mcr-3.2801,0.0488752541706969,82.64876992802498,2.090374095845555,39.0
mcr-3.2802,0.0513472497291876,82.6413827417351,2.034101237255672,39.0
mcr-3.2803,0.0488870920074297,82.63123722164792,2.0379603405959545,39.0
mcr-3.2804,0.0486291527240382,82.65445078680132,1.987453044906183,39.0
mcr-3.2805,0.0486844004938834,82.63723124391974,2.002987540272579,39.0
mcr-3.2806,0.0532833581366357,82.58616392840857,2.052669547440779,39.0
mcr-3.2807,0.0547128086658161,82.6152380566379,1.97892832391335,39.0
mcr-3.2808,0.0528672211205623,82.55794018508108,2.049800867294448,39.0
mcr-3.2809,0.0520751487808293,82.50432553121169,2.129468349620438,39.0
mcr-3.2810,0.0535142973963186,82.54874944559326,2.0654149585388435,39.0
mcr-3.2811,0.0540718738158104,82.55032679099956,2.053564405346065,39.0
mcr-3.2812,0.0504744527819226,82.57005602845368,2.077861186053764,39.0
mcr-3.2813,0.0490828305986438,82.56557084474198,2.079538899694974,39.0
mcr-3.2814,0.04965411392677,82.56828461142916,2.036499464721588,39.0
mcr-3.2815,0.0519997362270048,82.50735914740748,2.108752022059239,39.0
mcr-3.2816,0.0529593766173251,82.61046433613167,2.057851793778611,39.0
mcr-3.2817,0.0519036311118333,82.58256102656465,2.0613853091036813,39.0
mcr-3.2818,0.0507942637413959,82.63267308571304,2.1138913847409952,39.0
mcr-3.2819,0.0486029517244626,82.68719957887083,2.030140357597374,39.0
mcr-3.2820,0.0506857356438555,82.59074877880117,2.1086193732234464,39.0
mcr-3.2821,0.0495672676535129,82.57231580687501,2.125823872309699,39.0
mcr-3.2822,0.0518649716294389,82.6941231382472,2.058665211380763,39.0
mcr-3.2823,0.0490534564879344,82.63848439034277,2.084024543620281,39.0
mcr-3.2824,0.0507862793445672,82.64290248205052,2.069722948918198,39.0
mcr-3.2825,0.051759848567091,82.66779088296438,2.0687549499564266,39.0
mcr-3.2826,0.0505220586956273,82.61759674742927,2.146766584163778,39.0
mcr-3.2827,0.0519016568702654,82.65574718894528,2.088713267624001,39.0
mcr-3.2828,0.0508627028013035,82.7396425778901,2.006066736495816,39.0
mcr-3.2829,0.0495209657880823,82.54033845834356,2.209900518471479,39.0
mcr-3.2830,0.051547372689589,82.68283419105886,2.078179216106954,39.0
mcr-3.2831,0.0513043611397065,82.6162307648655,2.103077134557044,39.0
mcr-3.2832,0.0506436464862513,82.65011847658296,2.102936778857217,39.0
mcr-3.2833,0.0510388984374175,82.60112637205364,2.165103108981771,39.0
mcr-3.2834,0.050667614296603,82.67036495660994,2.082622997245371,39.0
mcr-3.2835,0.0490795008050116,82.57416732488916,2.157173248204247,39.0
mcr-3.2836,0.0503909394886039,82.65999404632694,2.082776836918881,39.0
mcr-3.2837,0.0500171464231757,82.6238415382996,2.139049377836478,39.0
mcr-3.2838,0.0501227838019498,82.65461747003377,2.0638176606751304,39.0
mcr-3.2839,0.0514499497749607,82.66643452136277,2.068374690989936,39.0
mcr-3.2840,0.0505900059204092,82.65590257861368,2.088193510973789,39.0
mcr-3.2841,0.050935666983474,82.63272066877636,2.0941977417756354,39.0
mcr-3.2842,0.0491247443479203,82.73723088564114,2.078917490784305,39.0
mcr-3.2843,0.0494945331305124,82.73675773462287,2.0657288034251744,39.0
mcr-3.2844,0.0497393756605518,82.73601837858878,2.0803076531270053,39.0
mcr-3.2845,0.0495142123561325,82.68986065334954,2.089890196729043,39.0
mcr-3.2846,0.0507189318382889,82.72757531078167,2.028214987269908,39.0
mcr-3.2847,0.0499974901665251,82.79097917796746,2.010966788918021,39.0
mcr-3.2848,0.0507029451960934,82.91433958011542,1.989801663228255,39.0
mcr-3.2849,0.0530133254896849,82.97678411985176,2.0096983074944093,39.0
mcr-3.2851,0.0495053369953911,82.77403188740426,2.026605948675763,39.0
mcr-3.2852,0.0488431894294936,82.73763207583629,2.0454930822954007,39.0
mcr-3.2853,0.0494734336343113,82.77399258761423,2.0461341585325648,39.0
mcr-3.2854,0.0488097749202332,82.67572682604265,2.0618201010933905,39.0
mcr-3.2855,0.0492401058922147,82.6652923020222,2.095622193566169,39.0
mcr-3.2856,0.0501737529980349,82.64255286783246,2.09196285797094,39.0
mcr-3.2857,0.0504269710292602,82.65111468859685,2.094074854642258,39.0
mcr-3.2858,0.0502382887742474,82.70199665007586,2.0655597442754923,39.0
mcr-3.2859,0.0508907706221288,82.69516934715048,2.061203888541631,39.0
mcr-3.2860,0.0497261577368816,82.65222256795302,2.103286862894131,39.0
mcr-3.2861,0.0502138051831202,82.64433219130531,2.0947554963888955,39.0
mcr-3.2862,0.0506206541699294,82.68705722089041,2.0531109258691305,39.0
mcr-3.2863,0.0507198758216496,82.73099980830258,2.055821315848488,39.0
mcr-3.2864,0.0502871654653651,82.66754003468918,2.086652623388779,39.0
mcr-3.2865,0.0498570281501801,82.73126718532777,2.057742120706769,39.0
mcr-3.2866,0.0492263989723392,82.64206241481328,2.075361640904495,39.0
mcr-3.2867,0.0495942623147036,82.66992784563476,2.0542942293021333,39.0
mcr-3.2868,0.0508983251829408,82.70968962215113,1.9627010633532864,39.0
mcr-3.2869,0.0486811091109213,82.64210460759618,2.03344256900996,39.0
mcr-3.2870,0.0493666286815229,82.6898762796806,1.9966549365705235,39.0
mcr-3.2871,0.0501167601182192,82.6585423592832,1.9902220185497408,39.0
mcr-3.2872,0.0511252938556923,82.70088541678615,2.01568088933414,39.0
mcr-3.2873,0.0521845469167297,82.73797576409513,1.9771802088231505,39.0
mcr-3.2874,0.0517986821390097,82.77618180018737,1.978762078078196,39.0
mcr-3.2875,0.0487520398636691,82.6453519794091,2.027814241335145,39.0
mcr-3.2876,0.0493090663861918,82.64390331881818,2.073871441233107,39.0
mcr-3.2877,0.0497811565968552,82.58271362869544,2.124961086477851,39.0
mcr-3.2878,0.0498584690671138,82.64898686115997,2.0476498470973543,39.0
mcr-3.2879,0.0487982723236819,82.6119435187066,2.062274413958811,39.0
mcr-3.2880,0.0484298540189983,82.51917698215303,2.0859594109953217,39.0
mcr-3.2881,0.0510047017349742,82.58543065618328,2.037083361021892,39.0
mcr-3.2882,0.050681436142495,82.57902204401583,2.039694107622677,39.0
mcr-3.2883,0.0484967083443509,82.60458035471417,2.097114476025681,39.0
mcr-3.2884,0.048125317392216,82.6209261640127,2.0266963627614274,39.0
mcr-3.2885,0.0461971710098676,82.58932257046546,2.079003955465152,39.0
mcr-3.2886,0.0513807080692419,82.61537751033818,2.002084808435478,39.0
mcr-3.2887,0.0469029554887809,82.59383238926628,2.0526881181608534,39.0
mcr-3.2888,0.0483520429837878,82.64264181143639,2.021711887918884,39.0
mcr-3.2889,0.0508453508349788,82.75061703416706,2.082386638060388,39.0
mcr-3.2890,0.0505750169222118,82.69799185499409,2.110159280899477,39.0
mcr-3.2891,0.0518163910692742,82.71485712808558,2.091012630231436,39.0
mcr-3.2892,0.0513473834199719,82.77707755947084,2.0940083404302645,39.0
mcr-3.2893,0.0503469556202592,82.72815624593859,2.1092985208311625,39.0
mcr-3.2894,0.0515685843721093,82.75918623497371,2.0935159956524947,39.0
mcr-3.2895,0.0490172297486643,82.60582092961266,2.1786434386346296,39.0
mcr-3.2896,0.0486170455784177,82.63089508051104,2.1600734676845788,39.0
mcr-3.2897,0.0507492894408544,82.68956910920696,2.075099346192926,39.0
mcr-3.2898,0.0524977003564749,82.72720160129933,2.0667110680380665,39.0
mcr-3.2899,0.0508921091321774,82.6899133280772,2.125426218507971,39.0
mcr-3.2900,0.0525431259018262,82.72539157123697,2.082165283658864,39.0
mcr-3.2902,0.0490350178656633,83.19354300146551,2.0820525514435424,39.0
mcr-3.2903,0.0481433944023688,82.98020700875446,2.145496699218161,39.0
mcr-3.2904,0.0517849227744412,82.82994081754492,2.104838991875156,39.0
mcr-3.2907,0.0498128786545827,82.8229829416227,2.1160939092230056,39.0
mcr-3.2908,0.048369082621398,82.67777202061093,2.1888143161657188,39.0
mcr-3.2909,0.0502706008708709,82.83402389829774,2.081197869861841,39.0
mcr-3.2910,0.0486946972304097,82.9019649764843,2.1606586716558365,39.0
mcr-3.2911,0.0490683779111945,82.87573293996604,2.11553610042088,39.0
mcr-3.2912,0.0470031519956776,82.79551373888768,2.1880067638138008,39.0
mcr-3.2913,0.0532897646274067,82.60338700687446,2.0403351543020354,39.0
mcr-3.2914,0.0534457332678928,82.52239619700843,2.053555324032229,39.0
mcr-3.2915,0.0553683382188952,82.57292724411012,2.012424550405969,39.0
mcr-3.2916,0.053713894396338,82.46592562520057,2.11162542859318,39.0
mcr-3.2917,0.0534777465199412,82.55198741920647,2.072846468629194,39.0
mcr-3.2918,0.0535887506943275,82.5283261222101,2.11315036083779,39.0
mcr-3.2919,0.054528026911251,82.61432469773874,2.0003918104965885,39.0
mcr-3.2920,0.0540706399905984,82.58698419523772,2.018027135938316,39.0
mcr-3.2921,0.053625883721311,82.56243911037747,2.05143301653593,39.0
mcr-3.2922,0.0537343696383516,82.53850431251479,2.0351379558093323,39.0
mcr-3.2923,0.0548943533930836,82.53577597822932,2.051469498605556,39.0
mcr-3.2924,0.0544070431280713,82.49389150225943,2.0833166341307323,39.0
mcr-3.2925,0.0534871082351915,82.52919160264533,2.092498132072474,39.0
mcr-3.2926,0.0544854729705532,82.57000337176984,2.0967548743195885,39.0
mcr-3.2927,0.0534217363204343,82.58532716808985,2.051103718604089,39.0
mcr-3.2928,0.0501317222156348,82.603075758531,1.9950796598103733,39.0
mcr-3.2929,0.0537057984343638,82.60297451652531,2.0565352637733314,39.0
